fhfa_cbsa,period,hpi_all_transactions_nsa
19780,2025Q4,298.46
19780,2026Q1,299.53
20020,1989Q3,87.45
20020,1989Q4,89.74
20020,1990Q1,86.4
20020,1990Q2,90.08
20020,1990Q3,86.44
20020,1990Q4,89.87
20020,1991Q1,88.15
20020,1991Q2,88.21
20020,1991Q3,91.3
20020,1991Q4,89.65
20020,1992Q1,92.06
20020,1992Q2,92.68
20020,1992Q3,95.22
20020,1992Q4,94.37
20020,1993Q1,98.76
20020,1993Q2,96.28
20020,1993Q3,96.54
20020,1993Q4,96.09
20020,1994Q1,97.57
20020,1994Q2,99.61
20020,1994Q3,100.97
20020,1994Q4,95.95
20020,1995Q1,100
20020,1995Q2,102.24
20020,1995Q3,103.14
20020,1995Q4,105.83
20020,1996Q1,105.94
20020,1996Q2,106.89
20020,1996Q3,107.75
20020,1996Q4,106.73
20020,1997Q1,109.21
20020,1997Q2,112.03
20020,1997Q3,112.35
20020,1997Q4,112.36
20020,1998Q1,115.87
20020,1998Q2,115.91
20020,1998Q3,115.91
20020,1998Q4,119.36
20020,1999Q1,119.56
20020,1999Q2,117.56
20020,1999Q3,116.12
20020,1999Q4,115.45
20020,2000Q1,116.93
20020,2000Q2,117.36
20020,2000Q3,117.55
20020,2000Q4,121.88
20020,2001Q1,125.23
20020,2001Q2,124.04
20020,2001Q3,126.09
20020,2001Q4,127.05
20020,2002Q1,125.44
20020,2002Q2,126.41
20020,2002Q3,127.14
20020,2002Q4,129.92
20020,2003Q1,129.32
20020,2003Q2,131.98
20020,2003Q3,134.75
20020,2003Q4,133.38
20020,2004Q1,133.17
20020,2004Q2,136.4
20020,2004Q3,138.67
20020,2004Q4,139.48
20020,2005Q1,143.4
20020,2005Q2,145.18
20020,2005Q3,150.69
20020,2005Q4,151.96
20020,2006Q1,159.01
20020,2006Q2,160.32
20020,2006Q3,159.69
20020,2006Q4,165.48
20020,2007Q1,165.93
20020,2007Q2,170.78
20020,2007Q3,169.65
20020,2007Q4,174.02
20020,2008Q1,171.72
20020,2008Q2,169.21
20020,2008Q3,168.56
20020,2008Q4,171.33
20020,2009Q1,173.26
20020,2009Q2,170.86
20020,2009Q3,167.61
20020,2009Q4,166.62
20020,2010Q1,163.13
20020,2010Q2,160.38
20020,2010Q3,165.51
20020,2010Q4,164.24
20020,2011Q1,160.48
20020,2011Q2,154.5
20020,2011Q3,156.98
20020,2011Q4,158.69
20020,2012Q1,156.53
20020,2012Q2,157.31
20020,2012Q3,155.04
20020,2012Q4,158
20020,2013Q1,153.43
20020,2013Q2,156.86
20020,2013Q3,153.03
20020,2013Q4,157.06
20020,2014Q1,153.44
20020,2014Q2,153.95
20020,2014Q3,155
20020,2014Q4,157.19
20020,2015Q1,153.92
20020,2015Q2,158.25
20020,2015Q3,157.38
20020,2015Q4,163.1
20020,2016Q1,158.63
20020,2016Q2,159.32
20020,2016Q3,162.17
20020,2016Q4,163.33
20020,2017Q1,161.83
20020,2017Q2,161.03
20020,2017Q3,161.87
20020,2017Q4,167.08
20020,2018Q1,167.73
20020,2018Q2,165.65
20020,2018Q3,167.32
20020,2018Q4,164.89
20020,2019Q1,170.72
20020,2019Q2,169.28
20020,2019Q3,172.58
20020,2019Q4,176
20020,2020Q1,175.34
20020,2020Q2,180.88
20020,2020Q3,179
20020,2020Q4,182.13
20020,2021Q1,183.28
20020,2021Q2,190.82
20020,2021Q3,200.89
20020,2021Q4,210.01
20020,2022Q1,211.33
20020,2022Q2,223.01
20020,2022Q3,224.09
20020,2022Q4,226.3
20020,2023Q1,229.19
20020,2023Q2,235.5
20020,2023Q3,250.88
20020,2023Q4,250.13
20020,2024Q1,256.29
20020,2024Q2,253.74
20020,2024Q3,260.52
20020,2024Q4,255.99
20020,2025Q1,239.19
20020,2025Q2,274.53
20020,2025Q3,269.38
20020,2025Q4,270.2
20020,2026Q1,277.28
20100,1987Q3,79.23
20100,1987Q4,80.34
20100,1988Q1,79.96
20100,1988Q2,84.58
20100,1988Q3,85.77
20100,1988Q4,86.09
20100,1989Q1,83.18
20100,1989Q2,90.2
20100,1989Q3,91.88
20100,1989Q4,91.95
20100,1990Q1,92.41
20100,1990Q2,96.91
20100,1990Q3,95.42
20100,1990Q4,96.13
20100,1991Q1,98.75
20100,1991Q2,98.58
20100,1991Q3,97.35
20100,1991Q4,100.94
20100,1992Q1,100.95
20100,1992Q2,98.74
20100,1992Q3,101.18
20100,1992Q4,101.89
20100,1993Q1,101.46
20100,1993Q2,103.82
20100,1993Q3,104.26
20100,1993Q4,103.68
20100,1994Q1,103.21
20100,1994Q2,103.06
20100,1994Q3,101.12
20100,1994Q4,100.03
20100,1995Q1,100
20100,1995Q2,104.32
20100,1995Q3,103.57
20100,1995Q4,103.51
20100,1996Q1,105.14
20100,1996Q2,103.34
20100,1996Q3,103.95
20100,1996Q4,105.88
20100,1997Q1,107.28
20100,1997Q2,108.56
20100,1997Q3,105.93
20100,1997Q4,109.38
20100,1998Q1,110.59
20100,1998Q2,108.92
20100,1998Q3,110.36
20100,1998Q4,111.21
20100,1999Q1,112.67
20100,1999Q2,110.53
20100,1999Q3,111.73
20100,1999Q4,113.18
20100,2000Q1,111.59
20100,2000Q2,113.29
20100,2000Q3,113.53
20100,2000Q4,115.34
20100,2001Q1,117.84
20100,2001Q2,120.79
20100,2001Q3,121.31
20100,2001Q4,123.38
20100,2002Q1,124.75
20100,2002Q2,127.25
20100,2002Q3,128.5
20100,2002Q4,130.34
20100,2003Q1,132.09
20100,2003Q2,133.11
20100,2003Q3,135.07
20100,2003Q4,140.34
20100,2004Q1,143.79
20100,2004Q2,146.45
20100,2004Q3,156.67
20100,2004Q4,162.13
20100,2005Q1,167.23
20100,2005Q2,178.67
20100,2005Q3,184.4
20100,2005Q4,188.79
20100,2006Q1,191.87
20100,2006Q2,198.53
20100,2006Q3,203.02
20100,2006Q4,207.57
20100,2007Q1,210.1
20100,2007Q2,208.78
20100,2007Q3,209.03
20100,2007Q4,207.41
20100,2008Q1,208.92
20100,2008Q2,204.11
20100,2008Q3,199.25
20100,2008Q4,196.98
20100,2009Q1,198.44
20100,2009Q2,192.15
20100,2009Q3,185.83
20100,2009Q4,182.04
20100,2010Q1,179.69
20100,2010Q2,175.5
20100,2010Q3,177.63
20100,2010Q4,172.81
20100,2011Q1,172.41
20100,2011Q2,164.89
20100,2011Q3,161.99
20100,2011Q4,165.83
20100,2012Q1,167.3
20100,2012Q2,161.64
20100,2012Q3,162.57
20100,2012Q4,162.75
20100,2013Q1,165.6
20100,2013Q2,163.34
20100,2013Q3,161.74
20100,2013Q4,163.98
20100,2014Q1,163.54
20100,2014Q2,164.2
20100,2014Q3,168.24
20100,2014Q4,166.98
20100,2015Q1,170.58
20100,2015Q2,169.62
20100,2015Q3,170.4
20100,2015Q4,172.37
20100,2016Q1,175.16
20100,2016Q2,180.37
20100,2016Q3,180.36
20100,2016Q4,178.9
20100,2017Q1,180.61
20100,2017Q2,177.85
20100,2017Q3,179.04
20100,2017Q4,184.19
20100,2018Q1,185.45
20100,2018Q2,187.15
20100,2018Q3,187.93
20100,2018Q4,187.41
20100,2019Q1,186.09
20100,2019Q2,192.36
20100,2019Q3,196.8
20100,2019Q4,196.55
20100,2020Q1,199.07
20100,2020Q2,201.99
20100,2020Q3,208.09
20100,2020Q4,209.36
20100,2021Q1,217.59
20100,2021Q2,226.7
20100,2021Q3,237.4
20100,2021Q4,249.64
20100,2022Q1,258.98
20100,2022Q2,268.02
20100,2022Q3,278.39
20100,2022Q4,281.15
20100,2023Q1,274.12
20100,2023Q2,279.48
20100,2023Q3,286.05
20100,2023Q4,290.88
20100,2024Q1,305.89
20100,2024Q2,296.29
20100,2024Q3,302
20100,2024Q4,295.11
20100,2025Q1,310.94
20100,2025Q2,303.35
20100,2025Q3,330.52
20100,2025Q4,315.63
20100,2026Q1,331.25
20220,1986Q2,63.16
20220,1986Q3,63.68
20220,1986Q4,62.96
20220,1987Q1,65.08
20220,1987Q2,64.61
20220,1987Q3,62.33
20220,1987Q4,64.62
20220,1988Q1,63.39
20220,1988Q2,66.84
20220,1988Q3,69.57
20220,1988Q4,71.58
20220,1989Q1,70.37
20220,1989Q2,69.35
20220,1989Q3,73.59
20220,1989Q4,72.1
20220,1990Q1,73.3
20220,1990Q2,71.59
20220,1990Q3,74.41
20220,1990Q4,74.69
20220,1991Q1,77.99
20220,1991Q2,76.59
20220,1991Q3,78.02
20220,1991Q4,79.97
20220,1992Q1,80.68
20220,1992Q2,82.04
20220,1992Q3,83.26
20220,1992Q4,85.85
20220,1993Q1,86.32
20220,1993Q2,87.17
20220,1993Q3,89.56
20220,1993Q4,89.92
20220,1994Q1,93.64
20220,1994Q2,96.17
20220,1994Q3,99.92
20220,1994Q4,99.63
20220,1995Q1,100
20220,1995Q2,102.62
20220,1995Q3,105.43
20220,1995Q4,105.4
20220,1996Q1,106.81
20220,1996Q2,108.4
20220,1996Q3,107.08
20220,1996Q4,106.88
20220,1997Q1,108.34
20220,1997Q2,107.2
20220,1997Q3,109.13
20220,1997Q4,109.84
20220,1998Q1,111.3
20220,1998Q2,112.44
20220,1998Q3,113.55
20220,1998Q4,114.83
20220,1999Q1,116.27
20220,1999Q2,115.92
20220,1999Q3,117.48
20220,1999Q4,118.43
20220,2000Q1,116.69
20220,2000Q2,120.36
20220,2000Q3,120.02
20220,2000Q4,122.98
20220,2001Q1,125.8
20220,2001Q2,126.56
20220,2001Q3,128.38
20220,2001Q4,129.94
20220,2002Q1,129.97
20220,2002Q2,131.24
20220,2002Q3,133.33
20220,2002Q4,134.3
20220,2003Q1,135.3
20220,2003Q2,136.75
20220,2003Q3,137.33
20220,2003Q4,139.7
20220,2004Q1,140.89
20220,2004Q2,142.17
20220,2004Q3,144.21
20220,2004Q4,146.5
20220,2005Q1,148.99
20220,2005Q2,147.99
20220,2005Q3,152.41
20220,2005Q4,153.1
20220,2006Q1,154.66
20220,2006Q2,154.5
20220,2006Q3,157.4
20220,2006Q4,157.36
20220,2007Q1,159.13
20220,2007Q2,159.15
20220,2007Q3,160.2
20220,2007Q4,160.33
20220,2008Q1,162.19
20220,2008Q2,161.78
20220,2008Q3,160.46
20220,2008Q4,161.64
20220,2009Q1,162.85
20220,2009Q2,163.28
20220,2009Q3,163.38
20220,2009Q4,162.91
20220,2010Q1,162.46
20220,2010Q2,164.02
20220,2010Q3,164.71
20220,2010Q4,165.54
20220,2011Q1,166.62
20220,2011Q2,165.79
20220,2011Q3,167.86
20220,2011Q4,168.78
20220,2012Q1,168.59
20220,2012Q2,169.34
20220,2012Q3,170.63
20220,2012Q4,170.71
20220,2013Q1,172.8
20220,2013Q2,172.26
20220,2013Q3,175.15
20220,2013Q4,171.51
20220,2014Q1,172.68
20220,2014Q2,174.33
20220,2014Q3,175.37
20220,2014Q4,175.29
20220,2015Q1,177.11
20220,2015Q2,179.58
20220,2015Q3,178.74
20220,2015Q4,178.13
20220,2016Q1,181.43
20220,2016Q2,184.19
20220,2016Q3,183.75
20220,2016Q4,186.6
20220,2017Q1,186.1
20220,2017Q2,188.75
20220,2017Q3,191.47
20220,2017Q4,191.49
20220,2018Q1,192.58
20220,2018Q2,193.15
20220,2018Q3,196.7
20220,2018Q4,196.48
20220,2019Q1,197.59
20220,2019Q2,201.28
20220,2019Q3,201.83
20220,2019Q4,204.79
20220,2020Q1,204.13
20220,2020Q2,206.38
20220,2020Q3,209.46
20220,2020Q4,209.78
20220,2021Q1,212.75
20220,2021Q2,221.14
20220,2021Q3,230.3
20220,2021Q4,233.46
20220,2022Q1,239.38
20220,2022Q2,259.26
20220,2022Q3,258.55
20220,2022Q4,259.89
20220,2023Q1,258.58
20220,2023Q2,265.96
20220,2023Q3,269.44
20220,2023Q4,280.73
20220,2024Q1,279.16
20220,2024Q2,286.52
20220,2024Q3,291.6
20220,2024Q4,291.49
20220,2025Q1,297.12
20220,2025Q2,297.41
20220,2025Q3,304.86
20220,2025Q4,309.99
20220,2026Q1,305.92
20260,1986Q2,63.05
20260,1986Q3,64.58
20260,1986Q4,63.24
20260,1987Q1,63.24
20260,1987Q2,64.7
20260,1987Q3,67.4
20260,1987Q4,68.05
20260,1988Q1,70.06
20260,1988Q2,70.05
20260,1988Q3,71.72
20260,1988Q4,71.37
20260,1989Q1,73.59
20260,1989Q2,72.47
20260,1989Q3,76.68
20260,1989Q4,78.22
20260,1990Q1,76.75
20260,1990Q2,78.54
20260,1990Q3,80.66
20260,1990Q4,80.04
20260,1991Q1,81.12
20260,1991Q2,84.59
20260,1991Q3,84.99
20260,1991Q4,87.27
20260,1992Q1,87.8
20260,1992Q2,88.97
20260,1992Q3,92.61
20260,1992Q4,93.36
20260,1993Q1,95.39
20260,1993Q2,96.83
20260,1993Q3,97.79
20260,1993Q4,99.41
20260,1994Q1,100.35
20260,1994Q2,98.34
20260,1994Q3,99.62
20260,1994Q4,100.15
20260,1995Q1,100
20260,1995Q2,103.04
20260,1995Q3,105.98
20260,1995Q4,107.74
20260,1996Q1,108.45
20260,1996Q2,110.21
20260,1996Q3,109.53
20260,1996Q4,112.02
20260,1997Q1,115.34
20260,1997Q2,112.61
20260,1997Q3,116.78
20260,1997Q4,118.7
20260,1998Q1,120.58
20260,1998Q2,121.98
20260,1998Q3,124.43
20260,1998Q4,124.93
20260,1999Q1,126.87
20260,1999Q2,128.72
20260,1999Q3,131.85
20260,1999Q4,132.76
20260,2000Q1,138.6
20260,2000Q2,139.37
20260,2000Q3,143.05
20260,2000Q4,146.6
20260,2001Q1,149.55
20260,2001Q2,152.94
20260,2001Q3,156.33
20260,2001Q4,158.86
20260,2002Q1,162.22
20260,2002Q2,166.43
20260,2002Q3,170.28
20260,2002Q4,173.42
20260,2003Q1,176.51
20260,2003Q2,178.71
20260,2003Q3,184.93
20260,2003Q4,192.3
20260,2004Q1,194.67
20260,2004Q2,198.12
20260,2004Q3,206.68
20260,2004Q4,207.34
20260,2005Q1,211.64
20260,2005Q2,217.84
20260,2005Q3,222.21
20260,2005Q4,224.81
20260,2006Q1,228
20260,2006Q2,226.3
20260,2006Q3,226.2
20260,2006Q4,229.19
20260,2007Q1,233.02
20260,2007Q2,233.97
20260,2007Q3,232.72
20260,2007Q4,232.67
20260,2008Q1,232.69
20260,2008Q2,229.9
20260,2008Q3,227.83
20260,2008Q4,226.97
20260,2009Q1,231.47
20260,2009Q2,228.32
20260,2009Q3,223.19
20260,2009Q4,221.77
20260,2010Q1,218.36
20260,2010Q2,218.08
20260,2010Q3,223.33
20260,2010Q4,220.66
20260,2011Q1,214.36
20260,2011Q2,212.24
20260,2011Q3,215.63
20260,2011Q4,217.01
20260,2012Q1,213.25
20260,2012Q2,212
20260,2012Q3,215.28
20260,2012Q4,214.68
20260,2013Q1,214.81
20260,2013Q2,215.71
20260,2013Q3,215.86
20260,2013Q4,215.81
20260,2014Q1,215.42
20260,2014Q2,221.4
20260,2014Q3,221.97
20260,2014Q4,221.58
20260,2015Q1,223.14
20260,2015Q2,225.78
20260,2015Q3,226.23
20260,2015Q4,225.06
20260,2016Q1,227.01
20260,2016Q2,232.34
20260,2016Q3,233.82
20260,2016Q4,235.07
20260,2017Q1,238.83
20260,2017Q2,240.67
20260,2017Q3,244.07
20260,2017Q4,246.8
20260,2018Q1,246.75
20260,2018Q2,251.36
20260,2018Q3,255.48
20260,2018Q4,255.91
20260,2019Q1,255.95
20260,2019Q2,261.29
20260,2019Q3,264.64
20260,2019Q4,267.97
20260,2020Q1,269.01
20260,2020Q2,271.59
20260,2020Q3,278.2
20260,2020Q4,282.09
20260,2021Q1,287.52
20260,2021Q2,304.78
20260,2021Q3,319.81
20260,2021Q4,327.01
20260,2022Q1,332.61
20260,2022Q2,361.19
20260,2022Q3,360.97
20260,2022Q4,366.39
20260,2023Q1,368.94
20260,2023Q2,380.82
20260,2023Q3,394.22
20260,2023Q4,390.5
20260,2024Q1,394.56
20260,2024Q2,406.65
20260,2024Q3,414.44
20260,2024Q4,412.94
20260,2025Q1,418.79
20260,2025Q2,435.74
20260,2025Q3,447.98
20260,2025Q4,439.91
20260,2026Q1,443.78
20500,1978Q3,40.29
20500,1978Q4,43.71
20500,1979Q1,42.23
20500,1979Q2,44.09
20500,1979Q3,48.83
20500,1979Q4,45.93
20500,1980Q1,49.1
20500,1980Q2,46.01
20500,1980Q3,51.51
20500,1980Q4,46.56
20500,1981Q2,51.54
20500,1981Q3,52.64
20500,1981Q4,52.22
20500,1982Q1,53.55
20500,1982Q2,55.8
20500,1982Q3,56.78
20500,1982Q4,57.17
20500,1983Q1,58.93
20500,1983Q2,57.77
20500,1983Q3,59.57
20500,1983Q4,61.36
20500,1984Q1,60.52
20500,1984Q2,63.84
20500,1984Q3,64.44
20500,1984Q4,64.99
20500,1985Q1,66.51
20500,1985Q2,67.93
20500,1985Q3,68.79
20500,1985Q4,71.35
20500,1986Q1,70.35
20500,1986Q2,73.47
20500,1986Q3,75.92
20500,1986Q4,77.02
20500,1987Q1,79.07
20500,1987Q2,79.85
20500,1987Q3,82.37
20500,1987Q4,84.08
20500,1988Q1,83.53
20500,1988Q2,85.29
20500,1988Q3,84.85
20500,1988Q4,86.11
20500,1989Q1,84.67
20500,1989Q2,84.12
20500,1989Q3,86.16
20500,1989Q4,86.14
20500,1990Q1,86.73
20500,1990Q2,85.57
20500,1990Q3,86.97
20500,1990Q4,86.86
20500,1991Q1,87.13
20500,1991Q2,87.51
20500,1991Q3,87.39
20500,1991Q4,88.84
20500,1992Q1,89.47
20500,1992Q2,90.16
20500,1992Q3,91.38
20500,1992Q4,91.93
20500,1993Q1,92.25
20500,1993Q2,92.56
20500,1993Q3,93.51
20500,1993Q4,94.1
20500,1994Q1,94.96
20500,1994Q2,95.83
20500,1994Q3,97.85
20500,1994Q4,98.04
20500,1995Q1,100
20500,1995Q2,100.84
20500,1995Q3,102.56
20500,1995Q4,104.73
20500,1996Q1,104.19
20500,1996Q2,104.8
20500,1996Q3,107
20500,1996Q4,108.38
20500,1997Q1,109.19
20500,1997Q2,111.53
20500,1997Q3,112.66
20500,1997Q4,113.73
20500,1998Q1,115.41
20500,1998Q2,115.6
20500,1998Q3,117.71
20500,1998Q4,118.42
20500,1999Q1,119.63
20500,1999Q2,121.6
20500,1999Q3,122.77
20500,1999Q4,123.17
20500,2000Q1,123.77
20500,2000Q2,126.54
20500,2000Q3,127.44
20500,2000Q4,129.2
20500,2001Q1,131.78
20500,2001Q2,133.04
20500,2001Q3,134.86
20500,2001Q4,135.44
20500,2002Q1,136.54
20500,2002Q2,138.27
20500,2002Q3,139.4
20500,2002Q4,140.08
20500,2003Q1,140.68
20500,2003Q2,141.95
20500,2003Q3,142.65
20500,2003Q4,143.62
20500,2004Q1,145.99
20500,2004Q2,147.4
20500,2004Q3,147.97
20500,2004Q4,150.55
20500,2005Q1,152.83
20500,2005Q2,153.94
20500,2005Q3,156.19
20500,2005Q4,158.32
20500,2006Q1,160.47
20500,2006Q2,162.18
20500,2006Q3,163.33
20500,2006Q4,167.41
20500,2007Q1,168.43
20500,2007Q2,170.98
20500,2007Q3,171.5
20500,2007Q4,172.09
20500,2008Q1,174.48
20500,2008Q2,174.2
20500,2008Q3,173.55
20500,2008Q4,174.38
20500,2009Q1,174.99
20500,2009Q2,173.46
20500,2009Q3,171.83
20500,2009Q4,171.24
20500,2010Q1,169.52
20500,2010Q2,168.08
20500,2010Q3,170.1
20500,2010Q4,167.34
20500,2011Q1,165.21
20500,2011Q2,163.52
20500,2011Q3,164.71
20500,2011Q4,165.26
20500,2012Q1,164.59
20500,2012Q2,163.64
20500,2012Q3,164.45
20500,2012Q4,166.94
20500,2013Q1,165.14
20500,2013Q2,166.64
20500,2013Q3,167.88
20500,2013Q4,167.83
20500,2014Q1,171.48
20500,2014Q2,172.57
20500,2014Q3,173.08
20500,2014Q4,174.81
20500,2015Q1,177.33
20500,2015Q2,178.29
20500,2015Q3,181.56
20500,2015Q4,183.01
20500,2016Q1,182.93
20500,2016Q2,187.7
20500,2016Q3,192.7
20500,2016Q4,194.05
20500,2017Q1,193.39
20500,2017Q2,201.18
20500,2017Q3,207
20500,2017Q4,207.73
20500,2018Q1,212.7
20500,2018Q2,219.24
20500,2018Q3,220.22
20500,2018Q4,224.07
20500,2019Q1,228.99
20500,2019Q2,230.68
20500,2019Q3,232.49
20500,2019Q4,234.07
20500,2020Q1,238.24
20500,2020Q2,239.93
20500,2020Q3,244.31
20500,2020Q4,247.57
20500,2021Q1,251.58
20500,2021Q2,269.78
20500,2021Q3,287.76
20500,2021Q4,300.24
20500,2022Q1,314.26
20500,2022Q2,350.03
20500,2022Q3,358.87
20500,2022Q4,350.22
20500,2023Q1,357.16
20500,2023Q2,368.66
20500,2023Q3,367.46
20500,2023Q4,369.97
20500,2024Q1,376.1
20500,2024Q2,384.28
20500,2024Q3,389.53
20500,2024Q4,387.58
20500,2025Q1,386.3
20500,2025Q2,392.13
20500,2025Q3,396.48
20500,2025Q4,399.48
20500,2026Q1,398.88
20740,1983Q2,59.72
20740,1983Q3,61.65
20740,1983Q4,66.54
20740,1984Q1,62.16
20740,1984Q2,65.77
20740,1984Q3,63.4
20740,1984Q4,64.6
20740,1985Q1,64.44
20740,1985Q2,64.01
20740,1985Q3,64.55
20740,1985Q4,65.77
20740,1986Q1,67.43
20740,1986Q2,66.9
20740,1986Q3,67.58
20740,1986Q4,66.44
20740,1987Q1,68.15
20740,1987Q2,68.53
20740,1987Q3,68.16
20740,1987Q4,68.86
20740,1988Q1,75.24
20740,1988Q2,71.46
20740,1988Q3,71.85
20740,1988Q4,71.3
20740,1989Q1,73.84
20740,1989Q2,72.6
20740,1989Q3,75.94
20740,1989Q4,75.43
20740,1990Q1,76.71
20740,1990Q2,76.9
20740,1990Q3,78.32
20740,1990Q4,77.17
20740,1991Q1,77.61
20740,1991Q2,79.16
20740,1991Q3,79.97
20740,1991Q4,80.38
20740,1992Q1,81.88
20740,1992Q2,81.92
20740,1992Q3,83.87
20740,1992Q4,84.71
20740,1993Q1,85.3
20740,1993Q2,86.98
20740,1993Q3,88.87
20740,1993Q4,89.29
20740,1994Q1,92.36
20740,1994Q2,95.41
20740,1994Q3,98.94
20740,1994Q4,99.14
20740,1995Q1,100
20740,1995Q2,101.63
20740,1995Q3,104.93
20740,1995Q4,107.45
20740,1996Q1,106.09
20740,1996Q2,110.47
20740,1996Q3,113.18
20740,1996Q4,113.76
20740,1997Q1,113.94
20740,1997Q2,115.38
20740,1997Q3,118.19
20740,1997Q4,119.56
20740,1998Q1,118.98
20740,1998Q2,121.64
20740,1998Q3,124.99
20740,1998Q4,124.68
20740,1999Q1,126.39
20740,1999Q2,128.49
20740,1999Q3,132.01
20740,1999Q4,132.42
20740,2000Q1,137.64
20740,2000Q2,140.53
20740,2000Q3,140.87
20740,2000Q4,142.82
20740,2001Q1,144.97
20740,2001Q2,146.31
20740,2001Q3,148.89
20740,2001Q4,150.27
20740,2002Q1,152.16
20740,2002Q2,153.69
20740,2002Q3,154.92
20740,2002Q4,155.59
20740,2003Q1,157.24
20740,2003Q2,158.7
20740,2003Q3,160.42
20740,2003Q4,166.12
20740,2004Q1,166.46
20740,2004Q2,168.58
20740,2004Q3,173.88
20740,2004Q4,174.56
20740,2005Q1,177.17
20740,2005Q2,180.28
20740,2005Q3,184.6
20740,2005Q4,184.6
20740,2006Q1,186.03
20740,2006Q2,185.82
20740,2006Q3,184.74
20740,2006Q4,187.09
20740,2007Q1,188.48
20740,2007Q2,188.46
20740,2007Q3,189.35
20740,2007Q4,191.22
20740,2008Q1,191.65
20740,2008Q2,189.27
20740,2008Q3,187.1
20740,2008Q4,188.67
20740,2009Q1,189.28
20740,2009Q2,187
20740,2009Q3,184.18
20740,2009Q4,185.44
20740,2010Q1,182.65
20740,2010Q2,182.8
20740,2010Q3,186.13
20740,2010Q4,185.62
20740,2011Q1,185.54
20740,2011Q2,178.93
20740,2011Q3,181.87
20740,2011Q4,182.38
20740,2012Q1,181.51
20740,2012Q2,181.45
20740,2012Q3,182.6
20740,2012Q4,184.2
20740,2013Q1,183.45
20740,2013Q2,183.91
20740,2013Q3,186.27
20740,2013Q4,183.8
20740,2014Q1,186.46
20740,2014Q2,185.69
20740,2014Q3,189.18
20740,2014Q4,190.96
20740,2015Q1,191.6
20740,2015Q2,192.76
20740,2015Q3,195.29
20740,2015Q4,193.83
20740,2016Q1,196.66
20740,2016Q2,202.63
20740,2016Q3,203.66
20740,2016Q4,206.91
20740,2017Q1,209.16
20740,2017Q2,214.22
20740,2017Q3,218.03
20740,2017Q4,218.24
20740,2018Q1,222.54
20740,2018Q2,228.84
20740,2018Q3,232.12
20740,2018Q4,232.37
20740,2019Q1,235.69
20740,2019Q2,240.62
20740,2019Q3,244.01
20740,2019Q4,243.86
20740,2020Q1,247.9
20740,2020Q2,249.29
20740,2020Q3,255.5
20740,2020Q4,262.18
20740,2021Q1,264.62
20740,2021Q2,282.04
20740,2021Q3,299.1
20740,2021Q4,303.21
20740,2022Q1,309.6
20740,2022Q2,335.13
20740,2022Q3,341.8
20740,2022Q4,338.97
20740,2023Q1,339.31
20740,2023Q2,365.13
20740,2023Q3,377.44
20740,2023Q4,367.2
20740,2024Q1,377.02
20740,2024Q2,376.85
20740,2024Q3,384.76
20740,2024Q4,384.61
20740,2025Q1,390.57
20740,2025Q2,405.25
20740,2025Q3,403.64
20740,2025Q4,405.65
20740,2026Q1,409.92
20940,1989Q3,81.9
20940,1989Q4,78.98
20940,1990Q1,84.36
20940,1990Q2,85.6
20940,1990Q3,88.96
20940,1990Q4,87.32
20940,1991Q1,88.11
20940,1991Q2,91.23
20940,1991Q3,89.21
20940,1991Q4,91.91
20940,1992Q1,94.3
20940,1992Q2,95.47
20940,1992Q3,96.61
20940,1992Q4,96.28
20940,1993Q1,97.79
20940,1993Q2,95.87
20940,1993Q3,97.53
20940,1993Q4,99.06
20940,1994Q1,98.99
20940,1994Q2,98.88
20940,1994Q3,97.7
20940,1994Q4,98.86
20940,1995Q1,100
20940,1995Q2,99.25
20940,1995Q3,103.69
20940,1995Q4,102.19
20940,1996Q1,103.69
20940,1996Q2,103.19
20940,1996Q3,101.42
20940,1996Q4,100.37
20940,1997Q1,102.07
20940,1997Q2,99.41
20940,1997Q3,105.23
20940,1997Q4,102.63
20940,1998Q1,106.56
20940,1998Q2,104.69
20940,1998Q3,106.46
20940,1998Q4,107.22
20940,1999Q1,107.26
20940,1999Q2,108.39
20940,1999Q3,107.59
20940,1999Q4,110.05
20940,2000Q1,112.4
20940,2000Q2,113.47
20940,2000Q3,115.84
20940,2000Q4,115.07
20940,2001Q1,117.95
20940,2001Q2,121.22
20940,2001Q3,124.21
20940,2001Q4,124.64
20940,2002Q1,127.35
20940,2002Q2,127.8
20940,2002Q3,131.78
20940,2002Q4,133.38
20940,2003Q1,134.91
20940,2003Q2,138.89
20940,2003Q3,142.57
20940,2003Q4,147.99
20940,2004Q1,151.18
20940,2004Q2,159.67
20940,2004Q3,171.57
20940,2004Q4,183.17
20940,2005Q1,199.5
20940,2005Q2,213
20940,2005Q3,225.19
20940,2005Q4,233.29
20940,2006Q1,244.92
20940,2006Q2,245.32
20940,2006Q3,250.22
20940,2006Q4,251.82
20940,2007Q1,253.93
20940,2007Q2,240.1
20940,2007Q3,237.12
20940,2007Q4,226.76
20940,2008Q1,213.24
20940,2008Q2,184.6
20940,2008Q3,166.77
20940,2008Q4,144.23
20940,2009Q1,143.52
20940,2009Q2,139.51
20940,2009Q3,133.38
20940,2009Q4,130.51
20940,2010Q1,124.95
20940,2010Q2,123.03
20940,2010Q3,126.82
20940,2010Q4,128.91
20940,2011Q1,129.85
20940,2011Q2,124.95
20940,2011Q3,124.23
20940,2011Q4,126.23
20940,2012Q1,124.94
