date,price,dividend,earnings,cpi,gs10,realPrice,realDividend,realTotalReturnPrice,realEarnings,cape
2010-07,1079.8,22.143333333333334,68.68666666666667,218.011,3.01,1667.6632369467595,34.198576535893444,857443.2763858362,106.08096764995038,19.668660470717708
2010-08,1087.28,22.246666666666666,70.27333333333333,218.312,2.7,1676.900252024625,34.31079477231363,863662.665448539,108.38180632153367,19.770299174358573
2010-09,1122.08,22.35,71.86,218.439,2.65,1729.5657667357934,34.45012377597407,892265.8451736729,110.76446955442938,20.381395233204035
2010-10,1171.58,22.476666666666667,73.69,218.711,2.54,1803.6188344207649,34.60228011317827,931956.6703151206,113.4439576541646,21.240127651759416
2010-11,1198.89,22.603333333333335,75.52,218.803,2.76,1844.885868669534,34.78264916005113,954777.6865250913,116.21231372513174,21.700723827760612
2010-12,1241.53,22.73,77.35,219.179,3.29,1907.2240560569212,34.91756364660848,988545.2602344742,118.82417721360166,22.39637977304421
2011-01,1282.62,22.963333333333335,78.67,220.223,3.39,1961.0053203116838,35.10877644100147,1017937.4187326081,120.27902929076436,22.97829943055498
2011-02,1321.12,23.196666666666665,79.99000000000001,221.309,3.58,2009.95636996236,35.29148595779355,1044874.018507118,121.69705252610603,23.489828703298524
2011-03,1304.49,23.43,81.31,223.467,3.41,1965.4897999369034,35.302245331525455,1023287.4319614359,122.5106943195192,22.89933643014364
2011-04,1331.51,23.733333333333334,82.16333333333334,224.906,3.46,1993.3650052799835,35.530485032265325,1039341.5331786908,123.00434347757138,23.143929447285945
2011-05,1338.31,24.036666666666665,83.01666666666667,225.964,3.17,1994.1641658737674,35.8161108664802,1041314.4274645281,123.6999363652322,23.059491506095338
2011-06,1287.29,24.34,83.87,225.722,3,1920.1976981530377,36.30697975828674,1004270.4521337308,125.10543929036602,22.100831286610994
2011-07,1325.19,24.619999999999997,84.90666666666667,225.922,3,1974.9816498503908,36.69213336903887,1034521.8368968741,126.53967251234201,22.610981701156625
2011-08,1185.31,24.9,85.94333333333334,226.545,2.3,1761.6551825354784,37.00737701118983,924393.9897825522,127.73242322349498,20.049852721660493
2011-09,1173.88,25.18,86.98,226.889,1.98,1742.0222640586367,37.366784176403435,915725.9582815985,129.0771599548678,19.698114568877713
2011-10,1207.22,25.596666666666664,86.97,226.421,2.15,1795.2013099712483,38.06362513120838,945347.9028323232,129.32908494574266,20.15582478668875
2011-11,1226.42,26.013333333333335,86.96000000000001,226.23,2.01,1825.292492618132,38.715890185504435,962892.8071466533,129.42339097378775,20.34524679764582
2011-12,1243.32,26.43,86.95,225.672,1.98,1855.0203606561734,39.43328196453259,980308.6016369514,129.7284853127548,20.52357549943169
2012-01,1300.58,26.736666666666668,87.48,226.665,1.97,1931.9507252773917,39.71606710711109,1022712.4479868899,129.94744609886837,21.21300809180345
2012-02,1352.49,27.043333333333337,88.01,227.663,1.97,2000.2535375642944,39.995506929833425,1060634.1164676074,130.16163804614715,21.797435963717525
